[Tue Nov  4 22:33:13 CET 2025] Running METHOD=gudhi, DATASET=mnist, DIM=1
Saving to results/gudhi/mnist/dim1.csv
Running gudhi on datasets/mnist_npy (maxdim=1)...
  Running img_10379.npy ... done (0.77s, 27.90MB)
  Running img_1038.npy ... done (0.63s, 27.82MB)
  Running img_10380.npy ... done (0.79s, 26.88MB)
  Running img_10381.npy ... done (0.81s, 26.75MB)
  Running img_10382.npy ... done (0.86s, 26.00MB)
  Running img_10383.npy ... done (0.69s, 26.70MB)
  Running img_10384.npy ... done (0.81s, 26.66MB)
  Running img_10385.npy ... done (0.66s, 27.04MB)
  Running img_10386.npy ... done (0.83s, 27.53MB)
  Running img_10387.npy ... done (0.73s, 26.75MB)
  Running img_10388.npy ... done (0.75s, 27.09MB)
  Running img_10389.npy ... done (0.76s, 27.88MB)
  Running img_1039.npy ... done (0.67s, 27.96MB)
  Running img_10390.npy ... done (0.77s, 25.02MB)
  Running img_10391.npy ... done (0.65s, 26.92MB)
  Running img_10392.npy ... done (0.80s, 26.71MB)
  Running img_10393.npy ... done (0.82s, 26.09MB)
  Running img_10394.npy ... done (0.70s, 27.57MB)
  Running img_10395.npy ... done (0.69s, 25.39MB)
  Running img_10396.npy ... done (0.73s, 27.86MB)
  Running img_10397.npy ... done (0.69s, 27.89MB)
  Running img_10398.npy ... done (0.73s, 27.86MB)
  Running img_10399.npy ... done (0.67s, 27.88MB)
  Running img_104.npy ... done (0.61s, 28.09MB)
  Running img_1040.npy ... done (0.67s, 27.80MB)
  Running img_10400.npy ... done (0.67s, 25.81MB)
  Running img_10401.npy ... done (0.70s, 28.69MB)
  Running img_10402.npy ... done (0.77s, 28.00MB)
  Running img_10403.npy ... done (0.77s, 27.07MB)
  Running img_10404.npy ... done (0.78s, 27.50MB)
  Running img_10405.npy ... done (0.75s, 25.42MB)
  Running img_10406.npy ... done (0.75s, 24.54MB)
  Running img_10407.npy ... done (0.74s, 24.88MB)
  Running img_10408.npy ... done (0.71s, 25.15MB)
  Running img_10409.npy ... done (0.73s, 26.11MB)
  Running img_1041.npy ... done (0.74s, 28.83MB)
  Running img_10410.npy ... done (0.71s, 24.61MB)
  Running img_10411.npy ... done (0.77s, 26.89MB)
  Running img_10412.npy ... done (0.73s, 26.52MB)
  Running img_10413.npy ... done (0.69s, 23.46MB)
  Running img_10414.npy ... done (0.70s, 24.12MB)
  Running img_10415.npy ... done (0.76s, 26.10MB)
  Running img_10416.npy ... done (0.92s, 26.60MB)
  Running img_10417.npy ... done (0.74s, 24.95MB)
  Running img_10418.npy ... done (0.79s, 26.72MB)
  Running img_10419.npy ... done (0.70s, 26.77MB)
  Running img_1042.npy ... done (0.70s, 25.26MB)
  Running img_10420.npy ... done (0.73s, 27.18MB)
  Running img_10421.npy ... done (0.68s, 25.61MB)
  Running img_10422.npy ... done (0.88s, 24.38MB)
  Running img_10423.npy ... done (0.72s, 24.77MB)
  Running img_10424.npy ... done (0.74s, 24.70MB)
  Running img_10425.npy ... done (0.75s, 27.35MB)
  Running img_10426.npy ... done (0.66s, 27.15MB)
  Running img_10427.npy ... done (0.75s, 25.56MB)
  Running img_10428.npy ... done (0.73s, 25.93MB)
  Running img_10429.npy ... done (0.80s, 27.00MB)
  Running img_1043.npy ... done (0.75s, 25.72MB)
  Running img_10430.npy ... done (0.74s, 26.23MB)
  Running img_10431.npy ... done (0.70s, 23.77MB)
  Running img_10432.npy ... done (0.80s, 26.90MB)
  Running img_10433.npy ... done (0.64s, 27.47MB)
  Running img_10434.npy ... done (0.74s, 26.91MB)
  Running img_10435.npy ... done (0.75s, 28.22MB)
  Running img_10436.npy ... done (0.70s, 24.66MB)
  Running img_10437.npy ... done (0.78s, 25.54MB)
  Running img_10438.npy ... done (0.76s, 28.02MB)
  Running img_10439.npy ... done (0.77s, 27.83MB)
  Running img_1044.npy ... done (0.80s, 28.14MB)
  Running img_10440.npy ... done (0.75s, 26.30MB)
  Running img_10441.npy ... done (0.74s, 27.89MB)
  Running img_10442.npy ... done (0.82s, 26.05MB)
  Running img_10443.npy ... done (0.69s, 28.79MB)
  Running img_10444.npy ... done (0.71s, 25.98MB)
  Running img_10445.npy ... done (0.67s, 27.72MB)
  Running img_10446.npy ... done (0.69s, 23.37MB)
